Data,Oras,Max,Min,Precipitatii,OreSoare,OrePloaie,WMO,ZiTip,Vanzari,Tip
2025-01-01,Bistrita,4.2,-4.5,0.0,7.8,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-02,Bistrita,6.2,-3.8,0.0,8.1,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-03,Bistrita,2.7,-4.1,6.7,0.0,11.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2025-01-04,Bistrita,0.1,-4.1,1.6,3.7,7.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2025-01-05,Bistrita,1.6,-6.1,0.7,7.2,4.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2025-01-06,Bistrita,6.7,0.0,0.0,0.7,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-07,Bistrita,11.3,-0.2,0.0,7.5,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-08,Bistrita,10.0,2.0,3.9,6.4,3.0,63,🌧️ Ploaie moderată,0.0,arhiva
2025-01-09,Bistrita,11.9,2.8,0.0,8.6,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-10,Bistrita,8.9,-0.1,5.1,4.2,12.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2025-01-11,Bistrita,1.8,-3.0,0.3,4.2,3.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2025-01-12,Bistrita,-0.4,-3.2,2.6,1.1,11.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2025-01-13,Bistrita,1.1,-4.4,1.2,5.8,7.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2025-01-14,Bistrita,-0.2,-7.8,0.0,8.7,0.0,0,☀️ Cer senin,0.0,arhiva
2025-01-15,Bistrita,-2.3,-8.8,0.2,2.6,2.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2025-01-16,Bistrita,0.2,-8.1,0.0,8.8,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-17,Bistrita,-1.4,-5.6,0.0,0.1,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-18,Bistrita,-0.6,-2.5,0.0,0.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-19,Bistrita,-0.2,-4.7,0.0,0.2,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-20,Bistrita,6.0,-4.9,0.0,8.2,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-21,Bistrita,6.9,-3.4,0.0,3.6,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-22,Bistrita,1.2,-4.3,0.2,0.0,2.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2025-01-23,Bistrita,5.9,-0.6,0.4,3.5,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-01-24,Bistrita,4.4,1.8,7.2,0.0,16.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2025-01-25,Bistrita,4.0,-1.6,0.0,3.4,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-26,Bistrita,10.2,-1.3,0.0,8.5,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-27,Bistrita,10.7,-0.9,0.0,9.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-28,Bistrita,15.2,2.7,0.0,9.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-29,Bistrita,12.6,1.5,0.6,8.0,3.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-01-30,Bistrita,9.9,0.6,0.3,3.0,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-01-31,Bistrita,11.4,0.4,0.2,9.0,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-02-01,Bistrita,7.9,-1.6,0.0,5.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-02-02,Bistrita,1.8,-2.2,6.3,0.0,15.0,73,🌨️ Ninsoare moderată,0.0,arhiva
